DEPARTMENT_ID,NUM_POSTE,NOM_USUEL,LAT,LON,AAAAMMJJHH,RR1,T
92,92073001,SURESNES,48.870667,2.234667,2023010417,0.0,14.1
92,92073001,SURESNES,48.870667,2.234667,2023010418,0.2,13.7
92,92073001,SURESNES,48.870667,2.234667,2023010419,0.0,14.0
92,92073001,SURESNES,48.870667,2.234667,2023010420,0.0,14.3
92,92073001,SURESNES,48.870667,2.234667,2023010421,0.0,14.0
92,92073001,SURESNES,48.870667,2.234667,2023010422,0.0,14.1
92,92073001,SURESNES,48.870667,2.234667,2023010423,0.2,13.9
92,92073001,SURESNES,48.870667,2.234667,2023010500,0.0,13.7
92,92073001,SURESNES,48.870667,2.234667,2023010501,0.0,13.6
92,92073001,SURESNES,48.870667,2.234667,2023010502,0.0,13.2
92,92073001,SURESNES,48.870667,2.234667,2023010503,0.0,12.8
92,92073001,SURESNES,48.870667,2.234667,2023010504,0.0,12.7
92,92073001,SURESNES,48.870667,2.234667,2023010505,0.0,12.8
92,92073001,SURESNES,48.870667,2.234667,2023010506,0.0,12.6
92,92073001,SURESNES,48.870667,2.234667,2023010507,0.0,12.7
92,92073001,SURESNES,48.870667,2.234667,2023010508,0.0,12.8
92,92073001,SURESNES,48.870667,2.234667,2023010509,0.0,13.3
92,92073001,SURESNES,48.870667,2.234667,2023010510,0.0,13.7
92,92073001,SURESNES,48.870667,2.234667,2023010511,0.0,13.5
92,92073001,SURESNES,48.870667,2.234667,2023010512,0.0,13.6
92,92073001,SURESNES,48.870667,2.234667,2023010513,0.0,13.7
92,92073001,SURESNES,48.870667,2.234667,2023010514,0.2,13.6
92,92073001,SURESNES,48.870667,2.234667,2023010515,0.2,13.3
92,92073001,SURESNES,48.870667,2.234667,2023010516,0.0,12.5
92,92073001,SURESNES,48.870667,2.234667,2023010517,0.2,11.6
92,92073001,SURESNES,48.870667,2.234667,2023010518,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023010519,0.0,11.8
92,92073001,SURESNES,48.870667,2.234667,2023010520,0.0,12.0
92,92073001,SURESNES,48.870667,2.234667,2023010521,0.0,11.9
92,92073001,SURESNES,48.870667,2.234667,2023010522,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023010523,0.0,11.5
92,92073001,SURESNES,48.870667,2.234667,2023010600,0.0,11.4
92,92073001,SURESNES,48.870667,2.234667,2023010601,0.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023010602,0.0,11.0
92,92073001,SURESNES,48.870667,2.234667,2023010603,0.0,10.8
92,92073001,SURESNES,48.870667,2.234667,2023010604,0.0,10.8
92,92073001,SURESNES,48.870667,2.234667,2023010605,0.0,10.8
92,92073001,SURESNES,48.870667,2.234667,2023010606,0.0,11.0
92,92073001,SURESNES,48.870667,2.234667,2023010607,0.0,11.2
92,92073001,SURESNES,48.870667,2.234667,2023010608,0.0,11.3
92,92073001,SURESNES,48.870667,2.234667,2023010609,0.0,11.6
92,92073001,SURESNES,48.870667,2.234667,2023010610,0.0,11.8
92,92073001,SURESNES,48.870667,2.234667,2023010611,0.0,12.1
92,92073001,SURESNES,48.870667,2.234667,2023010612,0.0,13.0
92,92073001,SURESNES,48.870667,2.234667,2023010613,0.0,13.4
92,92073001,SURESNES,48.870667,2.234667,2023010614,0.0,13.7
92,92073001,SURESNES,48.870667,2.234667,2023010615,0.0,13.6
92,92073001,SURESNES,48.870667,2.234667,2023010616,0.0,13.3
92,92073001,SURESNES,48.870667,2.234667,2023010617,0.0,12.8
92,92073001,SURESNES,48.870667,2.234667,2023010618,0.0,12.4
92,92073001,SURESNES,48.870667,2.234667,2023010619,0.0,12.2
92,92073001,SURESNES,48.870667,2.234667,2023010620,0.0,12.0
92,92073001,SURESNES,48.870667,2.234667,2023010621,0.0,11.8
92,92073001,SURESNES,48.870667,2.234667,2023010622,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023010623,0.0,11.8
92,92073001,SURESNES,48.870667,2.234667,2023010700,0.0,11.6
92,92073001,SURESNES,48.870667,2.234667,2023010701,0.0,11.6
92,92073001,SURESNES,48.870667,2.234667,2023010702,0.0,11.5
92,92073001,SURESNES,48.870667,2.234667,2023010703,0.0,11.4
92,92073001,SURESNES,48.870667,2.234667,2023010704,0.0,11.5
92,92073001,SURESNES,48.870667,2.234667,2023010705,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023010706,0.0,9.6
92,92073001,SURESNES,48.870667,2.234667,2023010707,0.0,9.2
92,92073001,SURESNES,48.870667,2.234667,2023010708,0.0,8.8
92,92073001,SURESNES,48.870667,2.234667,2023010709,0.0,9.4
92,92073001,SURESNES,48.870667,2.234667,2023010710,0.0,10.0
92,92073001,SURESNES,48.870667,2.234667,2023010711,0.0,10.2
92,92073001,SURESNES,48.870667,2.234667,2023010712,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023010713,0.0,11.1
92,92073001,SURESNES,48.870667,2.234667,2023010714,0.0,10.6
92,92073001,SURESNES,48.870667,2.234667,2023010715,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023010716,0.8,10.0
92,92073001,SURESNES,48.870667,2.234667,2023010717,0.2,10.4
92,92073001,SURESNES,48.870667,2.234667,2023010718,0.0,10.4
92,92073001,SURESNES,48.870667,2.234667,2023010719,0.0,10.8
92,92073001,SURESNES,48.870667,2.234667,2023010720,0.0,10.9
92,92073001,SURESNES,48.870667,2.234667,2023010721,0.0,11.2
92,92073001,SURESNES,48.870667,2.234667,2023010722,0.0,11.2
92,92073001,SURESNES,48.870667,2.234667,2023010723,0.0,11.2
92,92073001,SURESNES,48.870667,2.234667,2023010800,0.0,11.0
92,92073001,SURESNES,48.870667,2.234667,2023010801,0.0,10.9
92,92073001,SURESNES,48.870667,2.234667,2023010802,0.0,10.7
92,92073001,SURESNES,48.870667,2.234667,2023010803,0.0,10.6
92,92073001,SURESNES,48.870667,2.234667,2023010804,0.0,10.4
92,92073001,SURESNES,48.870667,2.234667,2023010805,1.0,9.9
92,92073001,SURESNES,48.870667,2.234667,2023010806,1.0,8.6
92,92073001,SURESNES,48.870667,2.234667,2023010807,0.0,7.8
92,92073001,SURESNES,48.870667,2.234667,2023010808,0.2,7.5
92,92073001,SURESNES,48.870667,2.234667,2023010809,0.0,8.8
92,92073001,SURESNES,48.870667,2.234667,2023010810,0.0,9.7
92,92073001,SURESNES,48.870667,2.234667,2023010811,0.0,10.2
92,92073001,SURESNES,48.870667,2.234667,2023010812,0.0,11.4
92,92073001,SURESNES,48.870667,2.234667,2023010813,0.0,11.0
92,92073001,SURESNES,48.870667,2.234667,2023010814,0.0,11.5
92,92073001,SURESNES,48.870667,2.234667,2023010815,0.0,10.6
92,92073001,SURESNES,48.870667,2.234667,2023010816,0.0,10.9
92,92073001,SURESNES,48.870667,2.234667,2023010817,0.0,10.5
92,92073001,SURESNES,48.870667,2.234667,2023010818,0.2,9.8
92,92073001,SURESNES,48.870667,2.234667,2023010819,0.2,9.3
92,92073001,SURESNES,48.870667,2.234667,2023010820,0.2,9.0
92,92073001,SURESNES,48.870667,2.234667,2023010821,0.0,8.5
92,92073001,SURESNES,48.870667,2.234667,2023010822,0.0,7.9
92,92073001,SURESNES,48.870667,2.234667,2023010823,0.0,7.5
92,92073001,SURESNES,48.870667,2.234667,2023010900,0.0,7.2
92,92073001,SURESNES,48.870667,2.234667,2023010901,0.0,7.5
92,92073001,SURESNES,48.870667,2.234667,2023010902,0.0,7.5
92,92073001,SURESNES,48.870667,2.234667,2023010903,0.0,7.7
92,92073001,SURESNES,48.870667,2.234667,2023010904,0.0,8.2
92,92073001,SURESNES,48.870667,2.234667,2023010905,0.0,8.6
92,92073001,SURESNES,48.870667,2.234667,2023010906,0.0,8.4
92,92073001,SURESNES,48.870667,2.234667,2023010907,0.0,8.2
92,92073001,SURESNES,48.870667,2.234667,2023010908,0.0,7.9
92,92073001,SURESNES,48.870667,2.234667,2023010909,0.0,7.8
92,92073001,SURESNES,48.870667,2.234667,2023010910,0.0,8.3
92,92073001,SURESNES,48.870667,2.234667,2023010911,0.0,8.8
92,92073001,SURESNES,48.870667,2.234667,2023010912,0.0,9.8
92,92073001,SURESNES,48.870667,2.234667,2023010913,0.0,8.9
92,92073001,SURESNES,48.870667,2.234667,2023010914,1.4,7.8
92,92073001,SURESNES,48.870667,2.234667,2023010915,2.0,8.1
92,92073001,SURESNES,48.870667,2.234667,2023010916,0.0,7.9
92,92073001,SURESNES,48.870667,2.234667,2023010917,0.0,8.0
92,92073001,SURESNES,48.870667,2.234667,2023010918,0.4,6.7
92,92073001,SURESNES,48.870667,2.234667,2023010919,0.0,7.1
92,92073001,SURESNES,48.870667,2.234667,2023010920,0.0,7.0
92,92073001,SURESNES,48.870667,2.234667,2023010921,0.0,6.6
92,92073001,SURESNES,48.870667,2.234667,2023010922,0.0,6.5
92,92073001,SURESNES,48.870667,2.234667,2023010923,0.0,6.5
92,92073001,SURESNES,48.870667,2.234667,2023011000,0.0,6.2
92,92073001,SURESNES,48.870667,2.234667,2023011001,0.0,6.2
92,92073001,SURESNES,48.870667,2.234667,2023011002,0.0,6.1
92,92073001,SURESNES,48.870667,2.234667,2023011003,0.0,5.6
92,92073001,SURESNES,48.870667,2.234667,2023011004,0.0,5.2
92,92073001,SURESNES,48.870667,2.234667,2023011005,0.0,6.0
92,92073001,SURESNES,48.870667,2.234667,2023011006,0.0,5.5
92,92073001,SURESNES,48.870667,2.234667,2023011007,0.0,5.6
92,92073001,SURESNES,48.870667,2.234667,2023011008,0.0,6.0
92,92073001,SURESNES,48.870667,2.234667,2023011009,0.0,6.3
92,92073001,SURESNES,48.870667,2.234667,2023011010,0.8,6.3
92,92073001,SURESNES,48.870667,2.234667,2023011011,0.0,6.9
92,92073001,SURESNES,48.870667,2.234667,2023011012,0.2,7.9
92,92073001,SURESNES,48.870667,2.234667,2023011013,0.0,8.1
92,92073001,SURESNES,48.870667,2.234667,2023011014,0.0,8.7
92,92073001,SURESNES,48.870667,2.234667,2023011015,0.0,9.4
92,92073001,SURESNES,48.870667,2.234667,2023011016,0.2,9.9
92,92073001,SURESNES,48.870667,2.234667,2023011017,0.2,10.5
92,92073001,SURESNES,48.870667,2.234667,2023011018,0.0,11.0
92,92073001,SURESNES,48.870667,2.234667,2023011019,0.0,11.7
92,92073001,SURESNES,48.870667,2.234667,2023011020,0.0,12.0
92,92073001,SURESNES,48.870667,2.234667,2023011021,0.0,12.2
92,92073001,SURESNES,48.870667,2.234667,2023011022,0.0,12.4
92,92073001,SURESNES,48.870667,2.234667,2023011023,0.0,12.7
